timestamp,W1 (m),W2 (m),W3 (m),W4 (m),W5 (m),L1 (m),L2 (m),L3 (m),L4 (m),L5 (m),Vdd (V),Vi (V),Vin1_dc (V),Vin2_dc (V),Vin1_ac (V),Vin2_ac (V),gain_db,bandwidth (Hz),phase_margin,region5,Fom,SR,PSRR,CMRR,fit_b0,fit_b1,fit_b2,fit_a1,fit_a2
five_stage_amp_20250523_222113.raw,4.87e-06,4.87e-06,1.88e-06,1.88e-06,9.2e-07,1.5e-07,1.5e-07,9e-08,9e-08,2.4000000000000003e-07,1.2,0.14,0.22,0.22,0.031,-0.031,10.053208009519823,7585.775750291944,107.92946317757553,8.67562641617413e-09,8790302610204.689,20348.19086937243,-13.31462379741698,-11.5304700590352,3.181742866409496,-1.6248180681151958e-07,8.654464336258531e-16,2.11269124295393e-05,-5.001160871182211e-13
five_stage_amp_20250523_222114.raw,5.58e-06,5.58e-06,1.87e-06,1.87e-06,6.3e-07,1e-07,1e-07,1.8e-07,1.8e-07,8e-08,1.2,0.8200000000000001,0.64,0.64,0.001,-0.001,23.858326405435033,26302679.91895452,90.69855095379609,0.000213000582906407,2946179368531.7764,102072497.6958525,18.53322204617246,2.27470148451394,15.592520383556991,3.583911217083684e-10,-9.285699194727006e-22,6.280717782018371e-09,2.734369455990042e-19
five_stage_amp_20250523_222116.raw,1.91e-06,1.91e-06,4.53e-06,4.53e-06,3.97e-06,2.1e-07,2.1e-07,1.3e-07,1.3e-07,2.2e-07,1.2,0.77,0.85,0.85,0.002,-0.002,30.499232822215582,10471285.48050926,89.6476604607072,0.0003912055008349292,816364220687.9279,268739150.3728877,19.31765216099813,8.915607901280698,33.493585478019014,2.8154924333248027e-10,-9.625637748054015e-22,1.588193893872024e-08,4.114650388072958e-19
five_stage_amp_20250523_222117.raw,5.74e-06,5.74e-06,4.06e-06,4.06e-06,5.57e-06,8e-08,8e-08,1.7000000000000001e-07,1.7000000000000001e-07,2e-07,1.2,1.1300000000000001,0.08,0.08,0.036000000000000004,-0.036000000000000004,29.14225549271108,50118.72336272807,90.79886393529223,5.797399423198892e-07,2519358309797.4883,253246143.9364642,25.13450084701566,7.558630573222963,28.649218173128304,3.507741371921206e-08,-1.6825890045439237e-17,3.222825318238201e-06,1.1121692757510827e-14
five_stage_amp_20250523_222119.raw,2.19e-06,2.19e-06,4.34e-06,4.34e-06,4.59e-06,1.8e-07,1.8e-07,1e-07,1e-07,2.1e-07,1.2,0.03,0.4,0.4,0.016,-0.016,6.047944371260235,5011.872336272789,119.36928034970391,3.257677054443877e-09,9304643946915.242,11944.04372146523,-2.736375696322577,-15.5356803630336,2.0063062677403414,7.959554509130189e-08,-2.0538747464123662e-15,3.227292054356679e-05,3.718747177812369e-12
five_stage_amp_20250523_222120.raw,3.6900000000000002e-06,3.6900000000000002e-06,1.7800000000000001e-06,1.7800000000000001e-06,4.41e-06,1.8e-07,1.8e-07,1.1e-07,1.1e-07,2.3e-07,1.2,0.8300000000000001,0.08,0.08,0.013000000000000001,-0.013000000000000001,19.50304451629548,9120.108393559227,95.61759751116894,5.404125494763645e-08,3291372122378.9785,195108136.3611716,20.48885380102892,-2.080580330892441,9.443959546057282,-2.086224455524027e-07,3.7576164397051617e-16,1.7520403424395305e-05,-2.2443333273635585e-13
five_stage_amp_20250523_222122.raw,1.23e-06,1.23e-06,5.21e-06,5.21e-06,4.47e-06,2.4000000000000003e-07,2.4000000000000003e-07,7e-08,7e-08,1.6e-07,1.2,0.58,0.74,0.74,0.017,-0.017,18.381278012617372,22908676.52767833,96.23791793090737,0.0001813413547070885,2322088929116.8247,217546425.6780943,14.44520865878931,-3.202344571148643,8.299736011334607,-1.4813230217710045e-08,1.4125803629819788e-19,5.460084723766434e-09,-1.2842410835468327e-17
five_stage_amp_20250523_222123.raw,1.51e-06,1.51e-06,2.25e-06,2.25e-06,3.13e-06,1.9e-07,1.9e-07,1.3e-07,1.3e-07,1.8e-07,1.2,0.05,0.72,0.72,0.012,-0.012,27.559615222484453,870.9635899560895,91.99930986651592,4.709897469341066e-09,5096378757336.671,10916.98463119564,31.11863528579115,5.975730060475924,23.87707143241021,9.136133019841193e-07,-7.939159098810916e-15,0.00018633982634381593,1.8876888211257706e-11
five_stage_amp_20250523_222125.raw,3.89e-06,3.89e-06,4.7e-06,4.7e-06,5.9700000000000004e-06,2.3e-07,2.3e-07,1.8e-07,1.8e-07,9e-08,1.2,0.9500000000000001,0.49,0.49,0.015,-0.015,44.4189775944683,1513561.248436242,86.141960243248,0.0001093119447024103,615036566819.6047,263208381.0493632,39.07608500970958,22.83535267350858,166.32168636087465,4.2739526108380965e-09,-2.7688236039614823e-20,1.0745830364185708e-07,8.028271921307979e-18
five_stage_amp_20250523_222126.raw,1.0500000000000001e-06,1.0500000000000001e-06,2.16e-06,2.16e-06,9.8e-07,1.1e-07,1.1e-07,7e-08,7e-08,7e-08,1.2,0.7000000000000001,0.73,0.73,0.022,-0.022,22.280099476632294,20892961.30854094,94.01615841933307,0.000233863641427029,1990464415397.2432,239800001.7863364,17.70824474881415,0.6964745556802061,13.001844685326866,3.0402682373175215e-11,-4.1281780344824165e-23,7.689269702385564e-09,5.7530646644872e-20
five_stage_amp_20250523_222128.raw,1.81e-06,1.81e-06,2.59e-06,2.59e-06,3.94e-06,1.7000000000000001e-07,1.7000000000000001e-07,1.8e-07,1.8e-07,2.2e-07,1.2,0.8200000000000001,0.34,0.34,0.049,-0.049,42.770350003726904,138038.426460291,89.39779309037968,5.793915701766499e-06,1018991666011.0045,152444082.6894986,37.75681880290919,21.18672508296028,137.568084213198,-1.1489330859825543e-07,6.336480384346424e-18,1.1645294490909362e-06,-8.145379964875646e-16
five_stage_amp_20250523_222129.raw,4.42e-06,4.42e-06,4.36e-06,4.36e-06,1.48e-06,2.2e-07,2.2e-07,2e-07,2e-07,2.3e-07,1.2,0.07,0.09,0.09,0.038,-0.038,-3.25510021606815,9120.108393559227,359.9937063636514,2.420569994035082e-09,0,4475.512198685507,-0.8923451843183728,-24.83872506646405,-0.6874550749505833,6.834259869975199e-09,8.422882267920298e-16,1.747224088460497e-05,-7.215359609735665e-13
five_stage_amp_20250523_222131.raw,3.62e-06,3.62e-06,2.36e-06,2.36e-06,5.5200000000000005e-06,8e-08,8e-08,6.000000000000001e-08,6.000000000000001e-08,7e-08,1.2,0.3,0.25,0.25,0.03,-0.03,15.912816093277119,3981071.705535067,98.67817755550885,7.639457457131451e-06,8292481797276.215,49834490.81328507,12.0767867124771,-5.67080882768238,6.246558411850958,1.4059294630371393e-10,-2.8517171682205e-21,4.1459232306183824e-08,2.9890528151433517e-18
five_stage_amp_20250523_222133.raw,4.08e-06,4.08e-06,4.56e-06,4.56e-06,3.5100000000000003e-06,2e-07,2e-07,1.7000000000000001e-07,1.7000000000000001e-07,2.1e-07,1.2,0.8300000000000001,0.2,0.2,0.013000000000000001,-0.013000000000000001,41.03385714920533,15848.93192461137,89.32365463611103,4.908968987926252e-07,1324805290401.1401,244893277.9077057,36.50642745192837,19.4502322478581,112.64005616540338,1.2736830655880365e-07,-3.335885030225993e-17,1.0185814634602857e-05,3.092058709584878e-14
five_stage_amp_20250523_222134.raw,8.5e-07,8.5e-07,2.4500000000000003e-06,2.4500000000000003e-06,1.96e-06,1.6e-07,1.6e-07,8e-08,8e-08,1.3e-07,1.2,1.07,0.39,0.39,0.025,-0.025,28.039363235214836,954992.5860214568,91.90514275901238,8.010202689158244e-06,3342909667271.6895,230512169.0144291,23.26400618708315,6.455822177689983,25.232957822437683,6.903744021756983e-10,-3.704577032392247e-21,1.730798329688376e-07,1.3008572777589165e-17
five_stage_amp_20250523_222136.raw,9.4e-07,9.4e-07,5.29e-06,5.29e-06,2.53e-06,1.2000000000000002e-07,1.2000000000000002e-07,1e-07,1e-07,2.3e-07,1.2,0.12,0.12,0.12,0.019,-0.019,17.34182179500905,5754.399373371646,97.2598803421242,1.216120473300773e-08,8205746935537.542,31536.8913638901,13.74501618821726,-4.241803092877012,7.363615390403516,1.6277374346231815e-07,-3.4254154145792447e-16,2.8164358159765917e-05,1.5101865815266488e-12
five_stage_amp_20250523_222137.raw,9.8e-07,9.8e-07,1.65e-06,1.65e-06,5.41e-06,2.4000000000000003e-07,2.4000000000000003e-07,2.3e-07,2.3e-07,1e-07,1.2,0.4,0.5700000000000001,0.5700000000000001,0.015,-0.015,44.991251843063,457088.1896148844,88.41895099124467,4.102365721643028e-05,501295380491.2491,50194441.96464923,39.09293887202276,23.40762692216398,177.64892841600525,6.749330956171861e-09,-3.936632356178551e-20,3.5208186683175116e-07,3.6878896299397e-17
five_stage_amp_20250523_222139.raw,2.77e-06,2.77e-06,1.9e-06,1.9e-06,4.2900000000000004e-06,2e-07,2e-07,1e-07,1e-07,2.1e-07,1.2,0.51,0.08,0.08,0.041,-0.041,16.29391228029513,8317.637711026828,98.4010037898806,1.785701841135344e-08,7589557008944.916,88695625.63258871,19.05188576296784,-5.289712654028689,6.526762006506204,-1.7610472604458627e-07,3.783570867621339e-16,1.9920426445688802e-05,-3.0871700506603435e-13
five_stage_amp_20250523_222140.raw,4.94e-06,4.94e-06,3.05e-06,3.05e-06,4.42e-06,9e-08,9e-08,1.4e-07,1.4e-07,1e-07,1.2,0.18,0.51,0.51,0.047,-0.047,32.79442954300803,39810.71705535037,90.32755235796532,4.332969787818241e-07,3013106066880.062,605260.8762121862,27.60417930887941,11.21080462353623,43.62359762621862,3.5088002577665025e-08,-1.3388757191457573e-17,4.020366765511136e-06,9.515046926709128e-15
five_stage_amp_20250523_222142.raw,1.61e-06,1.61e-06,1.75e-06,1.75e-06,1.95e-06,1.3e-07,1.3e-07,9e-08,9e-08,1.6e-07,1.2,1.09,0.08,0.08,0.033,-0.033,20.281166089788606,6918.309709189461,95.3782877252898,6.471923667718427e-08,2168001284881.2397,220066400.9318049,20.36478088172479,-1.302458713524519,10.329000755486238,4.149795986090035e-08,-1.2614031552942924e-16,2.342868322222589e-05,3.1299443372621494e-13
five_stage_amp_20250523_222143.raw,2.43e-06,2.43e-06,1.37e-06,1.37e-06,1.83e-06,7e-08,7e-08,1.3e-07,1.3e-07,2.2e-07,1.2,0.5,0.63,0.63,0.026000000000000002,-0.026000000000000002,26.142288397824302,4786300.923226498,91.8828529005336,3.35204968178184e-05,3732786532783.3545,32871999.91577655,20.9681779136384,4.558663542232606,19.734915902799678,-2.891894317374268e-06,3.4824700370405098e-15,-2.598140392073848e-07,2.1256050154725505e-15
five_stage_amp_20250523_222145.raw,1.88e-06,1.88e-06,1.87e-06,1.87e-06,6e-06,1.9e-07,1.9e-07,2e-07,2e-07,2.2e-07,1.2,0.36,0.63,0.63,0.044,-0.044,44.570593447987115,181970.0858610018,89.11031656122279,9.837061431979379e-06,824485520669.7688,10155652.83966625,38.97217629414141,22.98696852732571,169.2503877910501,1.1192272593703833e-08,-1.1536743819526332e-19,8.772053728274304e-07,1.5759635775833807e-16
five_stage_amp_20250523_222146.raw,3.6900000000000002e-06,3.6900000000000002e-06,6.900000000000001e-07,6.900000000000001e-07,4.59e-06,7e-08,7e-08,1.5e-07,1.5e-07,7e-08,1.2,0.41000000000000003,0.77,0.77,0.049,-0.049,-22.92834690934521,72443596.00750105,179.99999921897268,0.0001240159546073525,-13393533968104.162,35896119.51299213,2.792463900176514,-44.51197183015616,0.07010082262534541,-1.2170438680107723e-09,3.320735844233833e-19,-2.7008332825124102e-08,2.613774563800505e-17
five_stage_amp_20250523_222148.raw,9.000000000000001e-07,9.000000000000001e-07,3.5e-06,3.5e-06,3.2e-06,7e-08,7e-08,1.3e-07,1.3e-07,1.4e-07,1.2,0.71,0.93,0.93,0.04,-0.04,4.079562152542751,104712854.805093,127.80524540645195,0.0004977954338720043,858148890649.3287,210592245.0869374,5.535860600826679,-17.50406276841009,1.5994809280687263,-4.465021756758282e-08,2.600708359361988e-19,-2.6368107138067495e-08,-4.2990863834738115e-17
five_stage_amp_20250523_222150.raw,6.1e-07,6.1e-07,4.83e-06,4.83e-06,3.41e-06,1.7000000000000001e-07,1.7000000000000001e-07,2.3e-07,2.3e-07,2.4000000000000003e-07,1.2,0.15,0.96,0.96,0.044,-0.044,41.620830666970534,1513.561248436225,89.275588626543,4.405930348284643e-08,1429792834781.8455,49693.86922152749,37.46278394015263,20.03720778425057,120.51534519391875,-5.783017996088506e-06,9.880058962597162e-15,0.0001058401137213121,-3.3982209083998896e-12
five_stage_amp_20250523_222151.raw,5.64e-06,5.64e-06,3.54e-06,3.54e-06,4.06e-06,9e-08,9e-08,1.8e-07,1.8e-07,8e-08,1.2,0.39,0.98,0.98,0.014,-0.014,29.31804984760102,7585775.750292026,88.3476546061868,7.550420499055978e-05,2945533319734.8564,71533109.60032155,20.29892303062429,7.734424926496024,29.235192459296453,-1.3220515064385605e-08,3.6186713415190233e-19,2.1424474923759252e-08,-8.931916638804988e-18
five_stage_amp_20250523_222153.raw,3.22e-06,3.22e-06,2.5e-06,2.5e-06,5.5e-06,9e-08,9e-08,1.6e-07,1.6e-07,1.9e-07,1.2,0.21,0.7000000000000001,0.7000000000000001,0.002,-0.002,33.447347355611406,34673.68504525373,90.39018654158464,4.06443472601122e-07,2853392577289.1567,440382.9215729146,28.08659041478307,11.86372243856852,47.029256932764994,-1.8827708077107771e-07,4.972103767996152e-17,4.5775391838929855e-06,-1.2857804786262824e-14
five_stage_amp_20250523_222154.raw,5.37e-06,5.37e-06,1.66e-06,1.66e-06,1.65e-06,2.3e-07,2.3e-07,1.2000000000000002e-07,1.2000000000000002e-07,2.4000000000000003e-07,1.2,0.36,0.88,0.88,0.017,-0.017,39.15022683162884,104712.8548050918,89.72069728890496,2.500565371889661e-06,1639442049342.9333,2583968.861970792,33.22040639819592,17.56660190971152,90.67996455807396,7.433315668743961e-09,-1.2555828891787785e-18,1.5859838365193038e-06,5.694510769965934e-16
five_stage_amp_20250523_222156.raw,1.28e-06,1.28e-06,5.84e-06,5.84e-06,1.19e-06,2e-07,2e-07,2.1e-07,2.1e-07,1.7000000000000001e-07,1.2,1.11,0.99,0.99,0.022,-0.022,10.375071742857237,47863009.23226516,105.90612998994396,0.0003400207128881783,1460446778067.6025,198755527.350773,6.375316343249034,-11.20855317809713,3.3019384505255904,-1.4468711233991736e-09,2.744535770961879e-20,2.9396638333909612e-09,-1.390283424793974e-18
five_stage_amp_20250523_222157.raw,1.06e-06,1.06e-06,5.54e-06,5.54e-06,3.43e-06,1.5e-07,1.5e-07,2.2e-07,2.2e-07,1.8e-07,1.2,0.34,0.9,0.9,0.008,-0.008,42.040712552640755,131825.6738556431,88.81374247409047,4.985806026380792e-06,1111564555921.2107,5112211.146419988,35.84140058096037,20.4570876320653,126.48401052564274,2.495679405250109e-08,-2.6809082457839815e-19,1.2564056257393153e-06,6.102043395803143e-16
